job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,salary
1,2,2,0,0,2,12,0,1,0,0,1,1,4,2023,2,2,120591
0,2,0,3,2,0,8,0,1,1,0,1,1,1,2025,0,8,110457
5,1,4,3,2,1,2,0,0,1,1,0,1,10,2020,1,3,162181
3,3,3,0,0,2,5,2,0,1,0,1,0,11,2024,1,6,111103
5,0,1,0,0,0,14,0,1,1,0,1,1,9,2021,0,8,115169
3,2,0,1,2,0,1,2,0,0,1,1,1,4,2026,0,6,85570
0,0,5,3,1,2,10,2,1,1,1,1,1,8,2023,0,5,180705
1,3,1,6,0,0,10,2,0,0,1,0,0,4,2022,2,5,64761
5,1,2,2,0,1,6,2,1,0,1,0,0,4,2021,0,7,145296
4,1,2,5,1,1,14,2,1,0,1,0,1,12,2023,2,2,119097
5,0,3,0,2,1,8,2,0,0,1,1,1,9,2021,0,9,151184
1,2,4,3,1,2,4,2,1,1,0,1,1,12,2021,1,5,125132
0,0,4,2,1,0,0,2,0,0,1,0,0,2,2024,0,8,100050
1,0,4,4,2,2,9,1,0,0,0,0,0,7,2024,2,6,100149
3,3,5,1,0,0,2,2,1,1,0,0,1,12,2026,0,7,61972
1,3,1,6,0,1,1,0,1,1,1,1,1,8,2025,0,8,114552
1,0,2,0,0,2,0,2,0,1,0,1,1,12,2021,1,6,126543
2,3,3,0,2,1,12,0,0,0,0,1,0,4,2022,0,9,92732
2,0,5,5,2,1,13,1,0,1,1,0,1,11,2023,0,9,96051
0,3,0,0,1,2,1,0,0,0,0,0,1,8,2021,1,4,152071
2,0,1,4,2,1,13,2,1,0,0,1,0,4,2026,2,2,91324
0,3,2,1,2,2,1,0,0,1,1,0,1,4,2020,1,4,165662
1,0,3,4,1,2,10,1,0,1,0,0,0,8,2022,2,3,95880
1,0,4,4,2,1,7,1,1,0,1,1,0,7,2023,0,2,108910
2,3,4,1,1,2,11,0,1,1,1,1,0,1,2026,0,3,125548
5,3,3,0,0,2,5,0,0,0,1,0,1,6,2024,0,8,169062
5,0,1,2,1,1,7,0,1,1,1,0,0,2,2021,1,1,128313
5,3,5,6,1,1,7,2,1,1,1,0,1,6,2023,1,6,141604
4,2,2,2,1,1,7,2,1,1,0,0,0,1,2022,1,6,72061
0,3,1,1,2,0,5,0,0,1,1,0,0,10,2020,1,5,102088
3,0,1,2,1,2,2,1,0,1,1,1,0,1,2023,0,9,132241
3,1,1,2,2,0,8,0,0,0,0,0,0,9,2026,0,7,66675
2,1,3,2,1,0,5,0,0,0,0,0,1,4,2020,0,7,75558
0,3,4,0,0,2,14,2,0,0,1,1,0,10,2024,0,2,169201
1,2,1,5,0,1,13,2,0,0,1,0,0,4,2023,0,9,86062
5,2,5,2,0,1,10,2,0,1,1,1,1,6,2025,0,7,153801
5,0,3,1,0,0,7,0,1,1,0,1,1,2,2023,1,1,111351
4,3,0,2,1,1,10,1,0,0,1,0,1,8,2023,2,2,96134
2,0,0,3,0,1,10,1,1,1,1,1,0,7,2025,0,8,107456
1,0,2,4,1,1,5,2,1,1,0,1,0,8,2020,1,3,91353
2,1,2,2,2,0,10,1,1,1,1,0,1,5,2025,2,2,99464
4,3,5,4,0,2,1,1,0,1,0,0,0,1,2023,1,3,103469
1,3,4,6,0,0,1,2,0,0,0,1,0,2,2024,1,6,66501
5,2,2,6,1,0,3,0,1,1,0,1,0,8,2025,1,2,108079
0,0,5,4,1,1,9,2,0,1,0,1,0,6,2026,2,4,129148
1,3,3,3,0,1,8,1,1,0,1,1,1,12,2021,0,7,114291
4,3,4,1,0,0,14,0,0,1,1,0,0,11,2023,2,4,65335
0,2,5,2,0,0,10,0,1,0,0,0,0,11,2020,2,6,85441
0,1,1,2,0,2,4,0,0,0,1,0,1,7,2025,1,4,187839
3,2,5,2,0,2,10,2,1,1,0,0,0,8,2024,2,1,101883
0,0,1,5,1,0,12,1,1,0,1,0,0,7,2023,2,3,105828
2,3,5,6,1,0,7,2,1,1,0,0,1,3,2022,1,1,62382
5,3,3,6,0,2,7,1,0,0,0,0,0,10,2021,0,8,140596
4,2,3,2,1,2,14,0,0,0,1,0,1,7,2024,0,8,126420
2,0,0,2,1,0,12,2,1,1,0,0,1,7,2025,0,8,59427
4,2,3,1,0,2,2,1,1,0,1,0,1,11,2025,1,5,123402
3,0,0,5,1,1,2,2,1,0,0,1,0,5,2024,0,7,88503
2,2,2,1,0,0,12,1,0,1,1,1,0,7,2021,0,9,77397
0,1,0,5,0,1,2,2,1,0,1,1,0,6,2020,0,9,167237
4,0,3,3,0,0,1,0,1,0,0,0,0,4,2023,0,7,46149
4,0,1,2,0,1,14,1,1,0,0,0,1,4,2020,0,7,80472
1,2,0,5,1,0,13,1,1,0,0,0,1,12,2024,0,7,60057
2,0,4,5,0,1,0,2,0,0,1,0,1,2,2023,0,7,97938
4,0,0,0,1,2,13,0,1,0,1,1,1,2,2021,0,9,135190
0,1,2,0,2,1,14,0,1,0,0,1,1,11,2020,2,4,160119
0,1,2,2,1,0,9,0,0,1,1,0,1,12,2026,0,9,133953
2,2,2,4,1,0,13,0,0,1,0,1,1,8,2023,0,7,75888
4,3,3,0,0,2,14,1,0,1,0,1,0,2,2025,2,2,117309
5,1,1,6,0,0,14,2,0,1,0,0,1,2,2020,0,9,117882
2,1,4,6,2,2,6,1,1,0,1,1,0,9,2021,0,1,149202
3,1,2,6,0,2,12,0,0,0,1,1,1,6,2023,0,1,163939
0,3,1,3,0,0,10,1,0,0,1,0,0,9,2023,2,1,103495
1,1,0,3,2,1,1,1,0,0,1,1,1,10,2021,0,8,136009
5,0,3,0,1,2,9,1,0,0,1,0,1,6,2026,2,5,168758
0,3,3,6,2,1,3,1,0,0,0,1,1,7,2020,1,1,141665
5,0,0,4,2,2,3,1,1,1,1,1,1,2,2025,0,7,180093
2,0,3,0,0,2,0,1,1,1,0,0,0,1,2023,0,9,104670
4,2,1,5,0,2,7,2,0,0,0,0,1,12,2020,0,7,107068
1,2,4,3,2,2,4,0,0,1,1,1,0,7,2025,0,8,130598
5,0,5,0,2,0,5,1,1,1,1,0,0,10,2021,1,1,105888
3,1,4,4,2,0,11,0,0,0,0,1,1,3,2020,0,9,94788
0,3,1,6,0,0,2,1,1,0,0,0,0,5,2026,1,3,86280
1,0,4,6,0,2,4,0,1,0,1,0,0,9,2025,1,3,113127
0,1,2,2,0,2,0,2,1,1,1,0,1,2,2022,1,4,187443
3,0,0,4,1,2,3,0,0,1,0,0,1,7,2026,1,3,113985
3,1,0,5,1,0,8,1,0,1,0,1,0,4,2020,2,4,86285
4,3,2,1,0,2,6,1,0,0,1,0,0,6,2025,0,7,110714
5,3,5,6,1,2,13,2,0,0,1,0,1,5,2020,0,8,168153
1,0,0,0,1,2,9,0,0,0,1,0,0,6,2026,2,2,114464
2,0,3,4,0,2,6,1,1,1,1,0,1,7,2024,1,6,129991
1,0,0,1,2,1,0,1,0,0,1,0,0,3,2024,1,1,88681
2,1,5,0,1,2,1,2,0,0,0,1,0,11,2021,1,6,139971
2,1,2,5,1,2,14,2,1,0,1,0,1,5,2023,2,5,144517
4,3,5,6,1,0,1,1,0,0,0,1,0,12,2025,1,6,61507
4,3,0,1,2,0,9,0,0,0,0,1,1,2,2025,2,6,75482
1,3,0,5,1,0,3,0,1,1,0,0,1,9,2023,1,3,60778
2,2,4,1,1,2,0,0,0,1,1,0,0,12,2026,0,8,117527
2,0,3,6,1,0,4,1,0,1,0,1,1,6,2021,0,8,78137
1,2,3,2,2,0,9,0,1,0,0,0,0,2,2026,2,3,49255
4,0,3,4,0,2,6,0,0,0,0,1,0,3,2022,1,6,114927
0,3,5,5,1,1,11,1,0,0,0,1,0,10,2022,2,6,130112
4,0,2,5,1,1,7,0,0,0,1,1,1,6,2023,0,8,118586
2,3,3,2,0,2,2,2,0,1,1,1,0,7,2025,0,6,131602
5,3,5,4,0,2,14,1,0,0,0,0,0,5,2020,0,8,137821
1,3,2,6,2,0,4,2,1,1,1,1,0,4,2021,0,4,79921
2,0,5,1,0,2,10,1,1,0,0,0,1,3,2020,2,2,106761
3,2,2,3,1,0,0,0,0,1,0,0,1,12,2026,1,3,60410
4,1,2,5,0,1,7,2,1,1,0,0,0,12,2023,0,7,94112
5,3,4,4,1,1,0,0,0,0,1,0,1,9,2026,0,9,144525
0,0,3,0,0,0,5,0,0,0,1,0,0,10,2024,1,4,101522
0,3,0,3,1,0,7,2,1,0,1,1,1,10,2020,0,8,126221
0,3,4,2,2,2,1,1,0,0,0,1,1,1,2023,1,2,165027
1,2,3,1,1,0,6,1,1,0,0,1,1,8,2025,0,8,76861
1,1,5,1,0,1,11,2,1,1,0,1,1,5,2025,2,1,124206
2,1,1,0,1,1,7,0,1,1,0,1,1,7,2022,1,3,124661
5,3,1,2,2,1,10,0,0,0,0,1,1,9,2023,0,8,144521
0,3,3,5,2,2,5,0,1,1,0,1,0,12,2021,0,8,154421
5,1,1,2,0,1,9,1,0,0,1,0,1,5,2020,2,1,159944
2,3,5,6,1,2,9,0,0,1,1,1,0,2,2024,0,9,125593
4,3,3,2,2,0,10,0,0,0,0,1,0,2,2026,2,6,62544
4,3,1,1,1,2,14,2,1,0,0,0,0,1,2026,2,5,102916
3,1,0,0,2,2,8,2,0,0,0,1,1,6,2024,0,7,146159
1,2,4,1,0,1,3,2,1,1,0,0,1,12,2024,1,3,86510
3,1,3,0,0,1,9,0,0,1,0,0,1,2,2023,0,8,107063
2,2,5,6,1,1,12,0,0,1,0,1,1,12,2025,2,4,101139
5,3,0,0,2,1,2,1,1,0,1,1,0,2,2026,0,9,148782
3,2,0,6,1,1,10,1,1,1,1,1,1,6,2026,0,9,118987
5,1,3,5,2,2,13,2,1,0,0,0,1,12,2026,2,3,165345
1,3,4,2,1,0,1,2,1,1,1,0,1,6,2023,0,8,79183
3,0,1,0,2,1,10,1,1,0,0,1,0,10,2020,2,4,94856
5,3,4,5,1,2,8,0,0,0,0,1,0,5,2020,2,3,151181
1,1,2,4,0,0,11,1,0,0,0,1,0,12,2024,2,4,87180
5,2,5,6,2,0,5,1,0,0,1,1,1,7,2023,0,9,127359
1,0,4,0,1,0,11,0,0,0,0,1,1,2,2024,0,7,78958
3,0,4,2,0,1,1,2,1,0,1,1,1,2,2025,0,5,112533
3,2,2,3,2,1,3,2,1,1,1,0,1,4,2022,0,9,104517
4,1,1,3,0,0,7,1,1,1,0,1,1,3,2023,1,4,91005
4,3,4,4,0,1,3,2,0,1,0,1,1,2,2023,1,5,96607
0,0,3,4,2,0,10,1,0,1,0,0,1,7,2021,0,8,99694
1,3,2,3,0,0,12,1,0,1,1,0,0,7,2023,2,2,60932
0,1,0,1,1,0,13,2,1,1,0,0,0,3,2025,2,2,112550
2,0,4,0,2,1,4,0,1,0,0,0,1,3,2025,0,9,83805
0,1,4,1,1,0,12,0,1,0,0,0,0,2,2021,2,5,114456
0,2,4,2,2,1,1,1,0,0,0,0,1,12,2025,1,5,128996
1,0,0,0,0,2,8,0,1,0,1,0,0,10,2020,2,5,117425
1,1,5,3,0,2,7,2,0,0,0,1,1,8,2024,1,6,147573
2,3,1,5,0,1,13,1,1,0,0,0,1,11,2021,2,4,81852
3,2,5,5,2,0,5,0,0,0,1,1,1,10,2021,0,9,94613
4,2,0,4,0,1,11,0,0,1,0,1,0,9,2023,2,1,93451
1,3,5,2,1,2,13,1,0,0,1,1,0,5,2026,0,3,131218
1,0,3,5,0,1,8,2,1,0,0,0,0,7,2022,0,7,77273
2,1,0,2,0,0,11,0,1,1,1,0,1,4,2021,2,2,98703
2,0,5,2,1,1,4,2,1,1,0,1,0,9,2022,0,9,93684
2,3,2,3,1,2,13,1,1,0,1,1,0,11,2024,0,9,126667
3,0,0,4,1,2,14,0,1,1,1,1,1,5,2022,0,6,141061
1,3,5,3,0,0,2,1,1,1,0,1,0,11,2026,0,8,66337
0,1,0,1,1,1,8,1,0,1,0,1,1,9,2024,2,5,162430
4,3,4,3,2,1,3,0,0,0,1,0,0,2,2025,0,8,90946
3,0,0,2,2,1,14,2,0,1,0,1,0,7,2024,2,2,92726
4,1,4,1,1,0,2,0,1,0,1,1,1,11,2023,0,9,110021
5,0,2,0,2,0,7,2,1,0,0,1,1,6,2024,0,9,115615
5,0,3,4,2,2,3,1,1,1,1,0,0,5,2021,1,4,151115
0,1,0,3,2,1,12,2,0,1,1,0,0,4,2022,2,1,146053
4,2,2,0,1,1,14,0,1,0,0,1,0,1,2026,2,3,91602
2,0,3,4,1,2,8,2,1,0,0,0,0,1,2021,0,8,97349
1,1,4,2,2,2,1,1,1,0,0,0,0,7,2023,1,3,122999
4,1,3,4,0,1,14,0,1,0,0,0,0,3,2020,2,2,95000
4,1,1,1,1,1,0,1,0,1,0,0,0,6,2020,0,9,97967
0,2,5,4,2,1,9,2,1,1,0,0,1,6,2023,2,1,129860
1,2,2,0,1,1,4,2,1,0,0,0,0,12,2021,0,7,70149
3,0,3,4,0,1,1,2,0,1,0,0,0,12,2023,1,6,76892
0,2,5,2,2,2,3,1,1,0,0,1,0,6,2024,1,3,156684
4,2,4,3,1,2,5,0,0,0,0,0,1,6,2021,0,7,114691
5,0,3,2,2,0,10,2,1,1,0,0,0,5,2024,2,6,89648
1,0,2,3,0,2,0,0,1,0,1,1,0,9,2020,0,4,128994
4,1,5,2,2,2,1,1,0,1,0,1,0,1,2020,0,7,138302
1,1,3,5,0,1,7,2,1,1,1,1,0,8,2023,0,5,125577
5,1,2,4,2,2,13,2,1,0,0,1,1,6,2021,2,2,188428
2,0,0,3,1,0,7,2,1,1,1,0,1,1,2024,1,2,72870
4,1,1,1,0,0,0,1,1,0,1,0,0,3,2020,1,3,87476
3,2,5,2,0,2,5,2,1,1,1,0,0,11,2023,1,4,110485
0,2,5,5,1,0,3,0,1,1,1,1,1,4,2021,0,7,130474
0,0,0,4,2,0,4,2,1,0,1,0,1,11,2020,1,5,116577
4,0,0,3,2,0,11,0,0,1,1,0,0,4,2022,2,1,67742
2,3,3,4,1,0,13,1,0,0,0,1,0,1,2024,2,1,66833
4,2,2,3,2,0,2,2,0,1,1,1,1,3,2026,0,5,86753
2,2,5,0,0,2,8,0,0,0,0,0,0,2,2023,0,7,97959
2,2,1,1,2,1,5,2,0,0,0,1,1,11,2021,0,8,95634
1,0,1,5,2,1,10,2,0,0,0,1,0,9,2023,0,9,90794
4,2,4,2,2,2,3,2,1,0,0,0,1,2,2025,1,5,112029
4,1,0,5,0,2,3,0,1,1,0,1,0,8,2023,1,2,134312
5,0,4,0,1,1,2,0,1,1,0,1,1,6,2023,1,2,136476
3,1,5,1,1,1,8,1,1,0,1,0,0,8,2023,2,3,109043
1,1,2,5,1,1,0,1,0,0,1,1,0,3,2024,0,7,124850
4,0,2,2,0,1,4,1,1,0,0,0,1,4,2023,1,1,84823
4,1,0,5,2,2,13,0,0,0,1,0,1,9,2024,0,7,148619
3,1,4,1,0,1,14,2,1,0,0,0,0,2,2025,0,8,95433
5,3,1,2,2,1,8,1,0,1,0,1,1,9,2026,2,4,137216
4,0,2,1,1,2,2,0,0,1,1,1,0,10,2025,0,3,132213
5,1,2,2,0,0,6,2,1,1,0,0,1,8,2024,1,5,124265
1,1,5,1,1,1,4,0,1,1,0,1,0,1,2024,1,6,106290
5,2,0,6,1,0,7,0,1,0,0,1,1,11,2023,1,5,113180
1,2,0,3,2,1,11,1,0,1,1,0,1,4,2020,2,4,98124
5,1,1,5,1,1,7,0,1,0,0,0,0,12,2026,1,4,137332
3,2,3,1,2,0,2,0,0,1,1,0,1,8,2024,0,8,75819
2,0,4,1,2,1,5,1,0,0,0,0,0,7,2020,1,5,79642
4,3,5,4,2,1,3,0,0,0,1,0,1,3,2020,0,9,95402
1,1,5,6,1,2,8,0,0,1,1,1,0,6,2026,0,8,149085
5,3,4,6,2,2,11,2,0,1,1,1,0,3,2025,0,1,171965
0,1,1,3,0,2,4,1,1,1,1,1,1,5,2025,0,6,196093
3,1,4,2,0,1,8,1,1,1,0,0,0,12,2023,2,6,98023
1,2,3,6,2,2,6,0,0,1,1,0,0,4,2022,1,5,119385
0,2,5,0,1,0,13,0,0,0,1,0,1,6,2021,2,1,114432
2,2,3,0,1,1,9,1,1,1,0,0,0,4,2025,0,9,78343
3,0,0,3,1,2,11,0,0,1,0,1,0,11,2022,2,4,117191
2,2,2,1,2,0,6,0,1,1,0,0,0,5,2024,1,2,53111
0,3,0,6,0,0,4,2,1,1,1,0,1,6,2023,1,5,119137
1,1,5,3,0,0,3,0,1,0,0,1,1,11,2025,0,7,91699
2,2,2,3,2,0,3,0,0,1,0,1,1,6,2024,1,2,72851
2,3,1,2,1,2,5,2,0,1,1,1,1,3,2023,0,5,142856
4,3,5,2,1,2,14,1,0,0,0,1,1,2,2025,0,7,126682
4,0,3,0,0,0,9,0,1,1,1,0,0,8,2023,2,5,60668
2,1,0,6,1,0,1,1,1,1,1,0,0,9,2023,0,9,88034
3,1,2,3,0,0,0,1,1,1,0,1,0,7,2024,1,2,80866
0,2,5,5,1,2,8,1,1,1,1,1,1,7,2023,0,2,181903
3,3,2,5,2,1,14,0,1,0,1,0,1,11,2021,2,1,100419
3,0,0,0,1,2,8,2,0,0,1,0,0,12,2026,0,9,114505
4,1,3,3,1,0,14,1,0,1,0,0,0,12,2024,2,4,73698
2,3,5,1,0,1,2,2,0,0,1,0,1,8,2020,1,6,95794
4,2,3,1,2,0,3,2,0,0,1,0,1,9,2023,1,6,74965
4,1,1,0,1,0,12,1,0,1,0,1,0,2,2022,2,3,84525
3,0,5,6,1,0,11,0,0,1,0,0,1,6,2021,0,7,61703
5,2,5,4,2,1,6,1,0,0,0,0,1,12,2021,1,5,123744
5,3,4,3,1,2,2,0,0,0,0,1,0,4,2021,0,7,156136
3,1,0,5,0,0,2,0,1,0,0,1,1,5,2023,1,4,94478
1,3,5,2,2,0,13,2,0,0,0,1,1,11,2022,2,5,79054
1,2,5,3,1,2,14,1,1,0,0,0,1,8,2024,2,1,112497
0,2,4,4,1,0,5,2,1,1,0,0,0,3,2022,1,2,92364
1,2,2,1,2,0,0,1,0,0,0,1,0,1,2022,0,7,60974
3,3,1,2,0,0,8,2,0,0,0,1,0,11,2023,2,5,68715
4,1,1,6,2,1,5,1,0,1,0,1,0,3,2021,1,5,109066
4,1,3,4,1,2,3,0,0,1,1,0,0,1,2022,1,5,132937
1,2,0,4,2,0,14,2,0,0,0,0,1,10,2022,2,6,61329
4,2,2,5,1,1,3,0,0,0,0,1,1,12,2026,1,6,104016
3,1,5,4,2,0,13,2,0,1,0,1,0,3,2025,0,7,83661
4,2,3,2,0,1,4,1,1,0,1,1,0,11,2023,0,8,101445
4,1,3,3,1,1,8,0,0,1,0,0,0,10,2023,0,8,95987
0,2,1,6,2,0,13,2,0,1,0,0,0,7,2024,2,1,85177
5,0,5,3,0,1,5,2,0,1,1,0,1,5,2024,1,4,135383
0,3,5,6,1,0,10,0,0,1,0,0,1,2,2026,2,5,103462
0,1,4,6,1,1,14,0,0,0,1,0,0,12,2024,2,1,148325
5,1,4,1,0,1,6,1,1,0,0,0,0,2,2021,0,8,134690
0,0,5,3,1,1,6,0,0,1,1,0,0,7,2025,0,8,134986
0,0,4,4,0,0,9,1,0,0,0,0,1,1,2023,2,5,100142
4,0,3,1,1,2,6,1,1,1,0,0,0,1,2026,0,9,101665
5,2,0,3,2,1,12,2,0,1,1,0,0,5,2023,0,9,127582
3,1,4,2,0,0,4,0,1,1,1,1,0,7,2020,0,5,97259
5,1,0,0,2,2,12,2,1,0,0,1,1,4,2022,0,7,184503
2,3,1,3,0,2,5,0,0,0,0,0,1,2,2026,0,8,108229
1,2,0,2,2,0,9,0,0,1,0,0,1,9,2026,2,4,63879
1,3,3,6,0,0,12,2,0,0,0,0,1,6,2026,2,2,57746
3,3,2,5,2,0,10,2,0,0,1,1,0,9,2026,0,3,82809
3,3,0,5,0,0,11,1,1,1,0,0,1,5,2020,2,6,60104
1,0,2,0,1,2,11,0,0,1,1,1,0,12,2022,0,6,126273
5,0,5,5,1,0,9,2,1,0,0,0,1,1,2024,0,8,103525
0,3,1,1,1,0,12,0,0,0,0,1,1,11,2025,2,5,113035
1,1,5,2,1,1,6,0,1,1,0,0,0,3,2024,1,1,92715
4,3,0,5,1,1,10,1,1,0,1,1,1,3,2023,0,9,111267
2,1,1,6,0,1,1,2,0,1,0,0,1,3,2024,1,3,105035
1,2,0,6,2,1,2,1,0,1,0,1,1,9,2025,1,1,103098
4,1,3,3,0,0,6,2,1,0,1,0,0,3,2024,1,6,82939
2,3,3,6,1,2,6,1,1,1,0,0,0,4,2025,1,4,100138
0,0,2,1,1,1,9,0,0,0,0,0,0,7,2024,0,7,111374
2,0,3,6,0,1,7,1,0,1,1,1,0,4,2020,0,7,101436
0,2,0,3,0,2,3,0,1,1,1,0,0,6,2025,1,3,151143
5,1,4,5,0,1,4,1,1,1,0,0,0,4,2026,0,7,139024
1,2,5,1,1,2,0,2,0,1,0,0,0,12,2020,1,4,101034
5,0,5,0,2,1,9,0,0,0,0,0,1,2,2024,2,5,127746
3,0,3,4,1,1,9,0,1,0,0,0,1,12,2025,2,3,85698
4,2,3,4,0,2,6,1,1,0,0,0,1,2,2024,1,1,113831
5,2,5,2,1,2,9,0,0,1,1,1,0,12,2022,0,6,170444
1,2,5,6,1,1,12,1,0,0,1,0,0,6,2021,0,9,90138
2,2,4,6,2,2,5,0,0,0,0,1,0,8,2021,1,5,112738
2,0,3,0,1,0,2,2,0,1,0,1,0,1,2024,1,1,62769
0,1,0,0,1,2,4,2,0,0,1,0,0,1,2022,0,7,170517
0,3,1,3,0,1,1,2,1,0,0,1,1,5,2025,1,2,144884
1,2,0,5,0,0,10,1,0,0,0,1,1,4,2020,2,3,74969
2,2,4,1,1,1,13,2,0,1,1,0,0,1,2020,2,2,91166
5,1,2,5,0,2,2,0,1,1,1,1,0,10,2025,0,6,191749
1,1,5,5,0,1,13,2,1,1,1,0,0,6,2020,2,5,110090
5,1,5,5,0,0,14,2,1,1,0,0,1,5,2021,2,3,122675
5,0,4,3,1,2,7,0,1,1,0,0,0,2,2020,1,2,141973
2,2,4,0,1,2,1,1,1,1,1,0,1,5,2023,1,1,127525
3,2,1,5,1,0,11,0,0,1,1,0,1,7,2021,2,2,72409
2,0,0,2,0,0,1,0,1,0,0,0,1,6,2026,0,7,57269
5,0,4,0,0,2,12,1,0,0,0,0,1,3,2022,2,2,148421
4,3,1,3,0,0,5,1,0,1,1,0,1,6,2025,0,8,78654
3,2,2,1,2,0,9,0,1,0,0,1,1,11,2021,0,9,72551
4,1,3,0,2,1,0,2,1,1,0,1,0,4,2023,1,5,108798
0,1,4,1,2,2,11,1,1,1,0,0,1,4,2023,0,8,169358
2,2,1,1,0,0,7,0,0,0,1,1,1,1,2025,0,5,90896
4,3,0,4,1,1,1,2,0,0,0,1,1,4,2023,1,3,97705
0,2,3,1,0,0,6,2,1,1,0,1,1,6,2024,0,7,113363
2,1,0,4,0,1,7,0,1,0,1,1,0,1,2025,0,4,120434
4,0,0,3,2,0,12,1,1,1,0,1,0,3,2023,0,7,69654
0,0,1,3,2,0,2,1,0,1,1,0,0,3,2023,1,2,108362
0,3,2,4,0,0,10,2,0,1,1,0,1,12,2025,2,6,112735
2,3,1,5,2,0,8,1,1,0,1,1,1,8,2020,0,1,87079
0,3,3,6,2,2,1,0,1,0,1,0,1,7,2021,1,3,169772
5,3,5,6,1,1,3,1,1,0,1,0,1,3,2023,1,5,137115
5,1,3,5,1,1,12,1,0,0,1,1,1,10,2020,0,6,179676
1,3,4,6,1,0,0,2,1,0,1,1,1,10,2023,0,8,90183
4,2,3,2,0,0,0,2,0,1,0,0,1,4,2025,1,3,63345
0,3,2,2,0,2,12,1,1,1,1,0,1,10,2026,2,4,160179
3,2,1,4,2,0,2,2,1,0,1,1,1,12,2020,0,5,87949
5,3,4,5,1,0,9,0,1,1,0,0,1,11,2025,0,9,97968
1,2,5,0,1,2,5,2,1,1,1,1,0,3,2025,0,4,131596
1,2,0,2,1,0,4,2,0,1,0,1,0,1,2020,1,1,63257
5,2,0,5,0,0,13,0,1,1,1,0,0,7,2026,2,2,102722
0,2,5,2,2,1,4,0,0,0,0,1,1,12,2023,0,8,143500
1,0,3,3,1,1,2,2,0,0,0,1,0,3,2026,1,1,88027
3,1,1,1,1,0,7,2,0,0,1,1,1,12,2022,0,7,108987
0,1,1,2,1,2,5,2,1,1,1,1,1,3,2025,0,5,200919
2,3,2,6,0,1,10,0,1,0,0,1,0,2,2023,0,9,92132
3,0,3,0,1,2,2,1,0,1,1,1,1,9,2020,0,1,136617
3,1,5,1,2,1,1,0,1,1,0,1,1,4,2025,1,4,118484
1,0,5,2,1,0,10,1,0,0,0,0,0,4,2021,2,3,49599
3,3,0,2,0,0,11,0,0,1,0,0,1,5,2026,2,6,61052
1,0,1,6,1,1,4,2,1,1,1,1,0,12,2021,0,9,103376
1,0,4,0,1,2,9,0,0,0,0,0,1,2,2023,0,7,114975
1,1,5,3,0,0,0,1,1,1,1,0,1,1,2023,1,1,98240
3,3,5,2,1,2,6,0,1,1,1,0,0,12,2023,1,5,115621
5,0,2,1,1,2,1,0,1,1,0,1,0,5,2025,1,4,157011
5,1,5,1,2,0,7,0,0,1,0,0,0,9,2025,1,2,108852
0,0,4,4,1,1,3,1,1,1,1,1,0,5,2023,0,1,140971
3,1,0,6,1,2,10,0,0,0,1,0,1,5,2020,2,2,146027
5,0,2,5,1,0,13,1,1,1,1,1,1,2,2024,0,6,126718
0,3,1,0,2,0,1,0,1,1,0,1,1,5,2026,1,6,116465
1,3,1,2,1,0,5,1,1,1,1,1,1,10,2023,0,9,92451
4,3,4,4,0,1,1,2,0,0,1,1,1,3,2022,0,4,116938
3,0,0,4,0,0,14,2,0,0,0,0,1,10,2025,2,1,58964
5,3,0,0,0,1,0,1,1,1,1,0,1,4,2023,1,4,137713
5,1,3,5,2,2,5,2,0,0,1,0,0,11,2022,1,2,177364
5,2,0,2,0,0,8,2,0,0,0,1,0,6,2026,2,4,104306
4,3,0,3,1,2,10,1,0,1,1,0,0,12,2020,2,4,114923
3,2,1,6,2,2,0,1,1,1,0,0,0,6,2026,1,6,101130
1,3,5,6,1,1,6,0,0,1,0,1,1,6,2020,1,1,95036
5,2,0,4,0,0,14,1,0,1,0,1,1,11,2025,2,5,112386
4,3,2,6,1,0,0,2,0,0,1,1,0,11,2025,0,9,83670
1,3,4,5,0,1,12,0,0,0,1,1,1,6,2022,0,4,115494
5,0,4,0,1,2,10,1,1,1,1,0,0,7,2023,2,5,151968
3,2,5,1,0,0,14,1,1,1,1,1,0,2,2020,0,9,83912
5,1,3,3,0,2,0,1,1,1,0,1,1,11,2026,1,6,187828
0,0,5,4,1,0,4,1,0,1,1,1,1,8,2026,0,7,130663
3,1,1,2,0,2,4,1,1,0,1,1,0,5,2024,0,4,152310
4,1,2,0,2,2,4,0,0,0,0,1,0,3,2023,0,7,136213
3,2,4,6,1,0,7,1,1,1,1,0,0,10,2021,1,6,63710
2,0,0,5,2,1,13,1,0,1,0,1,0,4,2022,0,7,88978
1,1,4,3,0,0,6,2,0,0,0,1,1,7,2026,1,1,95859
0,2,2,3,0,0,9,1,1,0,1,1,0,12,2022,0,9,120159
2,2,5,1,0,1,9,2,0,0,1,0,0,9,2025,2,5,85489
5,3,3,6,0,0,1,2,1,1,0,0,1,1,2022,1,1,98162
4,2,3,5,0,2,14,0,1,1,1,0,1,12,2025,2,4,125950
0,1,4,0,0,2,13,1,1,0,0,1,1,1,2021,2,3,185649
0,0,5,2,1,1,2,1,1,0,1,1,0,9,2021,0,7,149704
